flight_id,subseq_id,window_idx,t_end,err_Latitude,err_Longitude,err_AltB,err_BaroA,err_OAT,err_GndSpd,err_VSpd,err_Pitch,err_Roll,err_LatAc,err_NormAc,err_HDG,err_TRK,err_volt1,err_volt2,err_amp1,err_amp2,err_FQtyL,err_FQtyR,err_E1_FFlow,err_E1_OilT,err_E1_OilP,err_E1_RPM,err_E1_CHT2,err_E1_CHT4,err_E1_EGT2,err_E1_EGT4,err_TAS,err_CRS,err_NAV1,err_NAV2,err_COM1,err_COM2,err_MagVar,err_VSpdG,err_HAL,err_HPLfd
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,3332,3331,0.00047770000000468826,-0.0006427999999942813,1.0,0.0,0.0,-0.2300000000000182,-143.07999999999998,-0.43,0.44000000000000006,-0.01,-0.030000000000000006,0.0,0.30000000000001137,0.0,0.0,0.0,-1.3645500000000002e-18,0.0,0.0,0.0600000000000005,0.020000000000010232,-0.0799999999999983,-0.09999999999990905,0.0,0.03000000000002956,0.029999999999972715,-0.07000000000016371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118.1,0.0,0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,3333,3332,0.0004659999999958586,-0.0006302000000033559,1.0,0.0,0.0,-0.07999999999998408,-86.48999999999998,-0.21999999999999997,-0.09000000000000008,0.02,0.05,0.30000000000001137,0.09999999999999432,0.0,0.10000000000000142,0.0,-1.3645500000000002e-18,0.0,0.0,-0.15000000000000036,0.009999999999990905,-0.23999999999999488,-2.400000000000091,0.0,0.0,-0.08000000000015461,-0.6699999999998454,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.6,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,3334,3333,0.0004694999999941274,-0.0006405999999969936,-1.0,0.0,0.0,0.060000000000002274,-136.5,-0.48,-1.1199999999999999,-0.01,-0.06,-0.30000000000001137,0.09999999999999432,0.0,-0.10000000000000142,0.0,-1.3645500000000002e-18,0.0,0.0,0.07000000000000028,0.009999999999990905,0.09999999999999432,3.0,0.0,-0.01999999999998181,-0.2799999999999727,-0.15000000000009095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.599999999999998,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,3335,3334,0.0004731000000006702,-0.0006585999999941805,4.0,0.0,0.0,0.13999999999998636,19.840000000000003,-0.3600000000000001,-1.6300000000000001,-0.02,-0.009999999999999995,0.20000000000001705,0.0,0.0,0.10000000000000142,0.0,-1.3645500000000002e-18,0.0,0.0,0.0699999999999994,0.010000000000019327,0.0799999999999983,2.800000000000182,-0.009999999999990905,-0.010000000000047748,-1.3199999999999363,0.30999999999994543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.7,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,3336,3335,0.0004727999999971644,-0.0005689000000046462,-3.0,0.0,0.0,0.11000000000001364,-46.27,-0.30999999999999983,0.5,0.04,0.09999999999999999,0.799999999999983,-0.19999999999998863,0.0,-0.10000000000000142,0.0,-1.3645500000000002e-18,0.0,0.0,-0.009999999999999787,0.0,0.12000000000000455,-6.599999999999909,-0.060000000000002274,-0.060000000000002274,-0.6700000000000728,0.18000000000006366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.6,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,3337,3336,0.00047629999999543315,-0.000579299999998284,-6.0,0.0,0.0,0.3499999999999943,-178.06,-0.2200000000000002,-0.3699999999999999,-0.009999999999999998,0.03,-0.9000000000000057,-0.10000000000002274,0.0,0.0,0.0,-1.3645500000000002e-18,0.09999999999999787,0.0,0.0,-0.020000000000010232,0.01999999999999602,4.799999999999727,0.009999999999990905,0.0,0.07000000000016371,-0.01999999999998181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.19999999999999,0.0,-0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,3338,3337,0.0005027999999995814,-0.0006125000000025693,1.0,0.0,0.0,0.3900000000000148,-1.4300000000000068,-0.2999999999999998,-1.08,-0.03,-0.02,-0.5999999999999943,-0.09999999999999432,0.0,0.0,0.0,-1.3645500000000002e-18,0.13000000000000256,0.0,-0.08000000000000007,-0.009999999999990905,0.21000000000000796,1.7000000000002728,0.05000000000001137,0.12000000000000455,0.1999999999998181,0.6800000000000637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.20000000000002,0.0,0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,3339,3338,0.00048720000000201935,-0.0005846999999903346,-6.0,0.0,0.0,0.38999999999998636,-0.20000000000000284,-0.27,0.6499999999999999,0.05,-0.08,0.4000000000000057,-0.4000000000000057,0.0,0.0,0.0,-1.3645500000000002e-18,0.11999999999999744,0.0,-0.009999999999999787,-0.010000000000019327,-0.07000000000000739,3.5,0.009999999999990905,-0.06999999999999318,0.4500000000000455,0.1799999999998363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.29999999999998,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,3340,3339,0.0004868999999985135,-0.0005722000000076832,-7.0,0.0,0.0,0.5300000000000011,-157.13,0.029999999999999805,0.20000000000000018,-0.06,0.11,-1.4000000000000057,-0.19999999999998863,0.0,0.10000000000000142,0.0,-1.3645500000000002e-18,0.15000000000000213,0.0,0.1299999999999999,-0.009999999999990905,-0.009999999999990905,3.0,0.0,0.060000000000002274,1.0,0.08000000000015461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.600000000000023,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,3341,3340,0.0004905000000050563,-0.000559600000002547,0.0,0.0,0.0,0.4399999999999977,45.880000000000024,-0.10999999999999988,0.7599999999999999,-0.009999999999999998,-0.05,-0.29999999999998295,-0.19999999999998863,0.0,-0.10000000000000142,0.0,-1.3645500000000002e-18,0.05000000000000071,0.0,-0.019999999999999574,-0.020000000000010232,-0.29999999999999716,6.399999999999636,0.0,-0.029999999999972715,0.8400000000001455,-0.2699999999999818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.800000000000011,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,3342,3341,0.0004939999999962197,-0.0005470999999914739,-6.0,0.0,0.0,0.5099999999999909,26.289999999999992,-0.18000000000000016,2.54,0.04,-0.01,0.09999999999999432,-0.10000000000002274,0.0,0.0,0.0,-1.3645500000000002e-18,0.0,0.0,0.0699999999999994,-0.009999999999990905,0.0899999999999892,4.200000000000273,0.0,-0.03000000000002956,0.1799999999998363,0.31999999999993634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.5,0.0,0.0
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,3343,3342,0.00048229999999449547,-0.0006269000000003189,-4.0,0.0,0.0,0.6000000000000227,-45.599999999999994,0.040000000000000036,1.3399999999999999,-0.02,0.03,0.09999999999999432,0.10000000000002274,0.0,0.0,0.0,-1.3645500000000002e-18,0.07000000000000028,0.0,-0.10999999999999943,0.0,0.13000000000000966,2.599999999999909,0.0,-0.009999999999990905,0.03999999999996362,-0.14000000000010004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8999999999999773,0.0,-0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,3344,3343,0.0005049000000028059,-0.0006372999999939566,-5.0,0.0,0.0,0.589999999999975,-3.4099999999999966,0.0900000000000003,-0.2599999999999998,0.04,0.06,1.3000000000000114,0.39999999999997726,0.0,0.0,0.0,-1.3645500000000002e-18,-0.07000000000000028,0.0,0.05999999999999961,0.0,-0.2600000000000051,5.599999999999909,-0.01999999999998181,0.01999999999998181,0.8000000000001819,0.6900000000000546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.600000000000023,0.0,0.5
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_after_0_189675,3345,3344,0.00047409999999814545,-0.0006018999999923835,-9.0,0.0,0.0,0.6000000000000227,-112.23000000000002,0.10999999999999988,0.5800000000000001,-0.06,-0.08,-0.20000000000001705,0.30000000000001137,0.0,0.0,0.0,-1.3645500000000002e-18,-0.030000000000001137,0.0,0.020000000000000462,0.0,0.18999999999999773,-1.7999999999997272,0.01999999999998181,-0.01999999999998181,0.1999999999998181,1.4600000000000364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.30000000000001,0.0,0.0
