file,cluster_id,nearest_dist
window_17425.csv,9,3.4239875260381942
window_17450.csv,9,3.5765287103651855
window_17475.csv,9,6.168240846596276
window_1750.csv,3,4.229231081151791
window_17500.csv,9,6.161000574303224
window_17550.csv,9,6.054764072679003
window_17575.csv,9,6.73841330060801
window_17600.csv,9,7.350540044434796
window_17625.csv,8,7.553440108033199
window_17650.csv,8,7.4327251522065225
window_17675.csv,8,5.717058578350784
window_17700.csv,8,3.4456408758883956
window_17725.csv,8,2.373789016530845
window_1775.csv,3,2.812408138956109
window_17750.csv,8,2.844081993875873
window_17775.csv,8,6.7196974626762325
window_17800.csv,1,15.047479739617824
window_17825.csv,2,11.40544827088446
window_17850.csv,2,8.635268147918204
window_17875.csv,2,4.368888521818649
window_17900.csv,9,3.3308305109043266
window_17925.csv,9,6.540095974397964
window_17950.csv,9,8.375271764770865
window_17975.csv,8,6.6486239842486405
window_1800.csv,3,2.7979344857880744
window_18000.csv,8,4.869373531560574
window_18025.csv,8,8.002678734761174
window_18050.csv,8,15.926564171174283
window_18075.csv,2,10.189769110454733
window_18100.csv,2,6.88311952415648
window_18125.csv,2,5.542182488708581
window_18150.csv,9,2.8440422194962385
window_18175.csv,9,3.950926955224367
window_18200.csv,9,4.226786735048499
window_18225.csv,9,6.3138422087451485
window_1825.csv,3,7.074162827820579
window_18250.csv,9,4.308015775110653
window_18275.csv,9,5.8667264513896855
window_18300.csv,9,5.431615744809364
window_18325.csv,9,5.7376853620066175
window_18350.csv,9,6.524217056953538
window_18375.csv,8,6.824384305231925
window_18400.csv,8,5.670982555675519
window_18425.csv,8,4.400879207680393
window_18450.csv,8,2.8752289816917105
window_18475.csv,8,3.576898314511978
window_1850.csv,3,5.799415753722423
window_18500.csv,8,4.405234230159636
window_18525.csv,8,4.042301124171249
window_18550.csv,8,8.195212765782518
window_18575.csv,2,13.81266534147234
window_18600.csv,2,8.043604974507927
window_18625.csv,2,4.640094375306663
window_18650.csv,2,6.251636674971642
window_18675.csv,9,3.5076521263433906
window_18700.csv,9,3.9347746477811807
window_18725.csv,9,8.925498539170936
window_1875.csv,3,6.0219469443068645
window_18750.csv,8,7.63478962165326
window_18775.csv,8,4.366896339988748
window_18800.csv,8,3.433787996167808
window_18825.csv,8,4.532339377204132
window_18850.csv,1,10.72752513236086
window_18875.csv,2,11.321482691384219
window_18900.csv,2,7.8907956231378975
window_18925.csv,2,5.93706872255485
window_18950.csv,9,5.049660260050388
window_18975.csv,9,3.0340458657696194
window_1900.csv,3,7.058289729613996
window_19000.csv,9,3.6973814536252996
window_19025.csv,9,5.097904920013815
window_19050.csv,9,6.372577512973883
window_19075.csv,9,8.54181594127742
window_19100.csv,9,5.7572550946273555
window_19125.csv,9,6.2408338323705985
window_19150.csv,9,6.39331038654021
window_19175.csv,9,7.445351598791552
window_19200.csv,8,6.72776799929806
window_19225.csv,8,4.771814659351257
window_1925.csv,3,8.171421584543518
window_19250.csv,8,2.959356176858296
window_19275.csv,8,3.158755594401293
window_19300.csv,8,4.003042920846618
window_19325.csv,8,4.840586594643781
window_19350.csv,8,12.428536180664512
window_19375.csv,2,9.929513541937698
window_19400.csv,2,6.7974148136794375
window_19425.csv,2,4.7685160989884645
window_19450.csv,9,2.5982092435683026
window_19475.csv,9,4.452989909124068
window_1950.csv,3,8.210328878080142
window_19500.csv,9,4.164334203165445
window_19525.csv,9,4.730629660432567
