Lcl_Date,Lcl_Time,UTCOfst,AtvWpt,Latitude,Longitude,AltB,BaroA,AltMSL,OAT,IAS,GndSpd,VSpd,Pitch,Roll,LatAc,NormAc,HDG,TRK,volt1,volt2,amp1,amp2,FQtyL,FQtyR,E1_FFlow,E1_OilT,E1_OilP,E1_RPM,E1_CHT1,E1_CHT2,E1_CHT3,E1_CHT4,E1_EGT1,E1_EGT2,E1_EGT3,E1_EGT4,AltGPS,TAS,HSIS,CRS,NAV1,NAV2,COM1,COM2,HCDI,VCDI,WndSpd,WndDr,WptDst,WptBrg,MagVar,AfcsOn,RollM,PitchM,RollC,PichC,VSpdG,GPSfix,HAL,VAL,HPLwas,HPLfd,VPLwas
2017-05-04, 13:35:38,  -05:00,       ,   47.7906418,  -97.1237411,  5116.6, 30.04,  5149.3,   7.5, 107.34, 124.44, -190.33,  -1.87,   7.38,   0.01,   0.04, 176.9, 168.9,  28.1,  28.0,   1.8,   0.0,  19.07,  20.31,     6.94,  174.19,   71.79, 2470.8,  339.71,  365.45,  354.44,  376.72, 1463.51, 1477.73, 1497.71, 1514.50,  5061.5, 116, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.319,       ,  16.32, -55.4,       ,       ,    3.2,       ,      ,       ,      ,      , -55.1, 3DDiff, 3704,      ,      9,   9.5,     15
2017-05-04, 13:35:39,  -05:00,       ,   47.7900696,  -97.1236420,  5125.6, 30.04,  5147.3,   7.5, 110.82, 124.54,  -17.07,  -1.52,   5.32,  -0.02,  -0.06, 178.0, 169.8,  28.1,  28.0,   1.9,   0.0,  19.04,  20.50,     6.91,  174.16,   72.13, 2482.5,  339.42,  365.31,  354.20,  376.57, 1463.13, 1477.28, 1497.95, 1513.29,  5059.4, 120, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.319,       ,  16.41, -56.2,       ,       ,    3.2,       ,      ,       ,      ,      , -94.5, 3DDiff, 3704,      ,      9,   9.5,     15
2017-05-04, 13:35:40,  -05:00,       ,   47.7894974,  -97.1235504,  5124.6, 30.04,  5140.6,   7.2, 110.01, 124.48,   64.39,  -4.44,   7.69,   0.05,  -0.00, 178.2, 170.7,  28.1,  28.0,   1.8,   0.0,  19.02,  20.45,     6.82,  174.11,   71.99, 2475.9,  339.14,  365.17,  353.96,  376.32, 1463.43, 1477.81, 1498.19, 1513.39,  5052.8, 119, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.319,       ,  16.51, -57.1,       ,       ,    3.2,       ,      ,       ,      ,      , -322.8, 3DDiff, 3704,      ,      9,  10.0,     15
2017-05-04, 13:35:41,  -05:00,       ,   47.7888412,  -97.1234589,  5117.6, 30.04,  5128.4,   7.2, 111.55, 125.10, -116.58,  -5.48,   6.13,  -0.06,  -0.02, 178.0, 171.7,  28.1,  28.0,   1.8,   0.0,  19.02,  20.45,     6.57,  174.06,   71.74, 2465.5,  338.86,  365.03,  353.67,  376.14, 1464.26, 1477.71, 1498.19, 1513.51,  5040.6, 121, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.299,       ,  16.59, -58.0,       ,       ,    3.2,       ,      ,       ,      ,      , -594.5, 3DDiff, 3704,      ,      9,  10.0,     15
2017-05-04, 13:35:43,  -05:00,       ,   47.7877312,  -97.1233521,  5087.6, 30.04,  5110.6,   7.2, 111.55, 127.03, -640.76,  -3.79,   5.59,   0.01,   0.10, 181.0, 173.2,  28.1,  28.0,   1.8,   0.1,  18.96,  20.42,     6.53,  173.97,   72.03, 2469.1,  338.32,  364.75,  353.23,  375.81, 1465.72, 1472.89, 1498.47, 1512.84,  5022.8, 120, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.290,       ,  16.72, -59.8,       ,       ,    3.2,       ,      ,       ,      ,      , -531.5, 3DDiff, 3704,      ,     10,  10.0,     16
2017-05-04, 13:35:44,  -05:00,       ,   47.7871094,  -97.1233063,  5085.6, 30.04,  5104.9,   7.2, 114.20, 127.71, -579.30,  -3.44,   2.32,  -0.01,   0.06, 181.8, 173.9,  28.1,  28.0,   1.9,   0.0,  18.94,  20.42,     6.66,  173.91,   72.11, 2485.4,  338.02,  364.58,  352.97,  375.60, 1465.57, 1471.42, 1498.34, 1512.15,  5017.1, 123, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.290,       ,  16.79, -60.7,       ,       ,    3.2,       ,      ,       ,      ,      , -275.6, 3DDiff, 3704,      ,      9,   9.5,     15
2017-05-04, 13:35:46,  -05:00,       ,   47.7859764,  -97.1232300,  5085.6, 30.04,  5107.6,   7.2, 115.55, 128.68, -223.66,  -4.65,   1.34,  -0.02,   0.03, 181.9, 174.4,  28.1,  28.0,   1.9,   0.0,  18.91,  20.68,     6.56,  173.80,   72.23, 2503.7,  337.57,  364.32,  352.61,  375.36, 1464.93, 1470.67, 1501.07, 1512.39,  5019.8, 125, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.290,       ,  16.94, -62.5,       ,       ,    3.2,       ,      ,       ,      ,      ,  51.2, 3DDiff, 3704,      ,      9,  10.0,     15
2017-05-04, 13:35:47,  -05:00,       ,   47.7853813,  -97.1231918,  5099.6, 30.04,  5107.2,   7.0, 119.18, 129.01,  141.69,  -4.11,   0.48,  -0.04,   0.22, 181.1, 174.5,  28.1,  28.0,   1.8,   0.0,  19.02,  20.73,     6.59,  173.74,   72.43, 2512.8,  337.33,  364.17,  352.40,  375.21, 1465.44, 1471.09, 1502.90, 1512.80,  5019.3, 129, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.290,       ,  17.01, -63.4,       ,       ,    3.2,       ,      ,       ,      ,      , -11.8, 3DDiff, 3704,      ,      9,  10.0,     15
2017-05-04, 13:35:48,  -05:00,       ,   47.7847786,  -97.1231613,  5102.6, 30.04,  5105.1,   7.0, 118.28, 129.42,  267.29,  -6.66,  -0.65,  -0.02,  -0.08, 181.6, 174.5,  28.1,  28.0,   1.8,   0.0,  19.02,  20.78,     6.60,  173.69,   72.23, 2519.9,  337.05,  363.99,  352.16,  375.04, 1467.37, 1469.85, 1503.63, 1513.92,  5017.3, 128, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.290,       ,  17.07, -64.4,       ,       ,    3.2,       ,      ,       ,      ,      , -98.4, 3DDiff, 3704,      ,      9,  10.0,     15
2017-05-04, 13:35:49,  -05:00,       ,   47.7841797,  -97.1231155,  5096.6, 30.04,  5097.9,   7.0, 119.15, 130.08,  159.90,  -6.57,   0.49,  -0.06,   0.21, 181.5, 174.4,  28.1,  28.0,   1.8,   0.0,  19.17,  20.86,     6.58,  173.65,   72.55, 2517.0,  336.66,  363.67,  351.80,  374.75, 1469.81, 1469.40, 1504.24, 1515.06,  5010.1, 129, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.290,       ,  17.11, -65.5,       ,       ,    3.2,       ,      ,       ,      ,      , -366.1, 3DDiff, 3704,      ,     10,  10.0,     16
2017-05-04, 13:35:50,  -05:00,       ,   47.7835464,  -97.1230850,  5087.6, 30.04,  5093.9,   7.0, 120.25, 131.52, -106.71,  -6.49,   2.88,   0.08,   0.02, 182.8, 174.4,  28.1,  28.0,   1.8,   0.0,  19.17,  20.84,     6.49,  173.60,   72.69, 2518.2,  336.43,  363.53,  351.56,  374.59, 1471.34, 1468.95, 1504.07, 1515.93,  5006.1, 130, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.290,       ,  17.14, -66.5,       ,       ,    3.2,       ,      ,       ,      ,      , -291.3, 3DDiff, 3704,      ,      9,   9.5,     15
2017-05-04, 13:35:51,  -05:00,       ,   47.7829590,  -97.1230545,  5076.6, 30.04,  5089.7,   7.0, 119.48, 132.35, -399.58,  -6.49,   3.79,   0.01,  -0.49, 181.0, 174.8,  28.1,  28.0,   1.8,   0.0,  19.12,  20.91,     6.38,  173.55,   72.76, 2513.1,  336.15,  363.37,  351.35,  374.43, 1471.91, 1468.26, 1504.23, 1516.44,  5001.9, 129, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.290,       ,  17.18, -67.6,       ,       ,    3.2,       ,      ,       ,      ,      , -244.1, 3DDiff, 3704,      ,      9,   9.5,     15
2017-05-04, 13:35:52,  -05:00,       ,   47.7823448,  -97.1230240,  5091.6, 30.04,  5083.4,   7.0, 124.24, 132.94,  -15.61,  -5.38,  -0.20,   0.03,   0.01, 183.1, 175.0,  28.1,  28.0,   1.8,   0.0,  19.25,  21.10,     6.34,  173.51,   72.82, 2534.8,  335.75,  363.05,  350.98,  374.14, 1472.71, 1467.65, 1504.52, 1516.90,  4995.6, 134, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.290,       ,  17.20, -68.6,       ,       ,    3.2,       ,      ,       ,      ,      , -330.7, 3DDiff, 3704,      ,      9,  10.0,     15
2017-05-04, 13:35:53,  -05:00,       ,   47.7817268,  -97.1229935,  5084.6, 30.04,  5076.3,   7.0, 125.01, 133.27,  -39.90,  -6.54,   2.00,   0.00,  -0.13, 182.8, 175.2,  28.1,  28.0,   1.8,   0.0,  19.27,  21.02,     6.38,  173.48,   72.72, 2551.3,  335.51,  362.86,  350.77,  373.98, 1472.61, 1467.48, 1505.75, 1517.46,  4988.5, 135, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.282,       ,  17.21, -69.7,       ,       ,    3.2,       ,      ,       ,      ,      , -405.5, 3DDiff, 3704,      ,      9,  10.0,     15
2017-05-04, 13:35:54,  -05:00,       ,   47.7811089,  -97.1229782,  5075.6, 30.04,  5064.3,   6.8, 123.41, 133.60, -212.20,  -6.70,  -0.55,  -0.04,  -0.21, 182.0, 175.4,  28.1,  28.0,   1.8,   0.0,  19.25,  21.20,     6.24,  173.43,   72.74, 2534.3,  335.19,  362.63,  350.54,  373.81, 1472.70, 1467.23, 1506.29, 1518.04,  4976.5, 133, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.269,       ,  17.23, -70.8,       ,       ,    3.2,       ,      ,       ,      ,      , -661.4, 3DDiff, 3704,      ,      9,  10.0,     15
2017-05-04, 13:35:55,  -05:00,       ,   47.7804909,  -97.1229477,  5058.6, 30.04,  5050.8,   6.8, 119.88, 134.16, -443.17,  -6.21,   0.08,  -0.01,   0.00, 182.0, 175.3,  28.1,  28.0,   1.8,   0.0,  19.25,  21.28,     6.15,  173.39,   72.22, 2512.3,  334.89,  362.41,  350.23,  373.58, 1473.42, 1465.77, 1506.65, 1518.31,  4963.0, 129, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.267,       ,  17.24, -71.9,       ,       ,    3.2,       ,      ,       ,      ,      , -779.5, 3DDiff, 3704,      ,     10,  10.0,     16
2017-05-04, 13:35:56,  -05:00,       ,   47.7798615,  -97.1229248,  5046.6, 30.04,  5037.4,   7.0, 122.87, 135.00, -722.28,  -6.32,  -0.29,  -0.04,  -0.04, 182.1, 175.3,  28.1,  28.0,   1.7,   0.0,  19.25,  21.28,     6.17,  173.35,   72.77, 2515.7,  334.42,  362.04,  349.86,  373.24, 1473.50, 1463.56, 1506.22, 1517.88,  4949.6, 133, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.255,       ,  17.25, -72.9,       ,       ,    3.2,       ,      ,       ,      ,      , -791.3, 3DDiff, 3704,      ,      9,   9.5,     15
2017-05-04, 13:35:57,  -05:00,       ,   47.7792358,  -97.1229019,  5039.6, 30.04,  5025.2,   7.0, 125.48, 135.52, -600.40,  -5.82,   3.22,   0.02,   0.03, 183.2, 175.1,  28.1,  28.0,   1.8,   0.0,  19.25,  21.28,     6.19,  173.30,   72.61, 2535.9,  334.19,  361.81,  349.60,  373.05, 1475.27, 1462.85, 1505.84, 1516.71,  4937.4, 135, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.254,       ,  17.24, -73.9,       ,       ,    3.2,       ,      ,       ,      ,      , -775.6, 3DDiff, 3704,      ,      9,   9.5,     15
2017-05-04, 13:35:58,  -05:00,       ,   47.7785797,  -97.1228790,  5020.6, 30.04,  5014.0,   7.0, 125.26, 136.10, -781.21,  -5.11,   0.98,   0.01,   0.27, 183.5, 175.5,  28.1,  28.0,   1.8,   0.0,  19.48,  21.38,     6.18,  173.25,   72.95, 2539.5,  333.86,  361.53,  349.29,  372.87, 1476.58, 1462.83, 1507.13, 1517.50,  4926.2, 135, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.253,       ,  17.24, -74.7,       ,       ,    3.2,       ,      ,       ,      ,      , -689.0, 3DDiff, 3704,      ,      9,  10.0,     15
2017-05-04, 13:35:59,  -05:00,       ,   47.7779770,  -97.1228561,  5005.6, 30.04,  5007.6,   6.8, 127.76, 136.32, -835.50,  -2.27,   0.74,   0.05,   0.34, 184.2, 175.6,  28.1,  28.0,   1.8,   0.0,  19.45,  21.43,     6.39,  173.20,   73.34, 2561.6,  333.53,  361.25,  348.98,  372.60, 1477.56, 1462.94, 1508.32, 1518.07,  4919.7, 138, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.241,       ,  17.26, -75.6,       ,       ,    3.2,       ,      ,       ,      ,      , -468.5, 3DDiff, 3704,      ,      9,  10.0,     15
2017-05-04, 13:36:00,  -05:00,       ,   47.7773438,  -97.1228409,  4993.6, 30.04,  5012.6,   6.8, 124.56, 136.24, -901.12,  -2.05,   0.43,   0.01,   0.07, 183.6, 176.0,  28.1,  28.0,   1.8,   0.0,  19.51,  21.49,     6.33,  173.16,   73.35, 2558.2,  333.15,  360.96,  348.69,  372.36, 1478.23, 1462.67, 1508.65, 1518.04,  4924.8, 134, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.229,       ,  17.28, -76.5,       ,       ,    3.2,       ,      ,       ,      ,      , 157.5, 3DDiff, 3704,      ,     10,  10.5,     16
2017-05-04, 13:36:01,  -05:00,       ,   47.7767067,  -97.1228333,  4994.6, 30.04,  5021.3,   6.8, 120.73, 135.60, -535.12,  -0.46,  -0.26,  -0.01,   0.13, 183.0, 176.2,  28.1,  28.0,   1.8,   0.0,  19.58,  21.49,     6.30,  173.12,   73.01, 2522.2,  332.78,  360.63,  348.35,  372.11, 1478.10, 1462.60, 1509.73, 1518.90,  4933.5, 130, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.216,       ,  17.32, -77.3,       ,       ,    3.2,       ,      ,       ,      ,      , 440.9, 3DDiff, 3704,      ,     10,  11.0,     16
2017-05-04, 13:36:02,  -05:00,       ,   47.7760963,  -97.1228256,  5008.6, 30.04,  5035.9,   7.0, 120.40, 134.82, -122.11,  -1.07,  -1.16,  -0.02,  -0.45, 182.3, 176.0,  28.1,  28.0,   1.8,   0.0,  19.58,  21.72,     6.25,  173.08,   73.06, 2510.1,  332.44,  360.31,  348.05,  371.82, 1477.78, 1461.68, 1509.20, 1518.97,  4948.1, 130, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.210,       ,  17.35, -77.9,       ,       ,    3.2,       ,      ,       ,      ,      , 799.2, 3DDiff, 3704,      ,     10,  10.5,     15
2017-05-04, 13:36:03,  -05:00,       ,   47.7754784,  -97.1228027,  5040.6, 30.04,  5044.6,   7.0, 120.39, 133.71,  720.52,  -2.52,  -1.91,   0.01,  -0.35, 183.3, 175.7,  28.1,  28.0,   1.8,   0.0,  19.69,  21.56,     6.18,  173.03,   72.27, 2495.6,  332.06,  359.98,  347.69,  371.56, 1477.53, 1460.56, 1508.42, 1518.21,  4956.8, 130, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.209,       ,  17.36, -78.4,       ,       ,    3.2,       ,      ,       ,      ,      , 602.4, 3DDiff, 3704,      ,     10,  10.5,     15
2017-05-04, 13:36:04,  -05:00,       ,   47.7748642,  -97.1227875,  5044.6, 30.04,  5045.8,   7.0, 119.42, 132.96,  787.72,  -3.31,   0.30,  -0.02,   0.01, 183.1, 175.7,  28.1,  28.0,   1.7,   0.0,  19.66,  21.51,     6.13,  172.98,   72.36, 2495.5,  331.66,  359.62,  347.31,  371.25, 1476.17, 1459.22, 1506.82, 1516.64,  4957.9, 129, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.200,       ,  17.37, -78.8,       ,       ,    3.2,       ,      ,       ,      ,      , 185.0, 3DDiff, 3704,      ,      9,  10.5,     16
2017-05-04, 13:36:05,  -05:00,       ,   47.7742271,  -97.1227646,  5031.6, 30.04,  5046.1,   7.0, 116.70, 132.78,  278.80,  -2.32,  -0.29,  -0.11,   0.08, 182.1, 175.7,  28.1,  28.0,   1.8,   0.0,  19.56,  21.62,     6.16,  172.92,   72.37, 2473.7,  331.27,  359.29,  346.96,  370.96, 1474.64, 1458.19, 1504.69, 1514.54,  4958.3, 126, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.190,       ,  17.38, -79.1,       ,       ,    3.2,       ,      ,       ,      ,      ,  55.1, 3DDiff, 3704,      ,     10,  10.5,     16
2017-05-04, 13:36:06,  -05:00,       ,   47.7736130,  -97.1227417,  5035.6, 30.04,  5047.0,   7.0, 117.63, 132.55,  153.00,  -1.02,  -0.41,   0.08,   0.21, 183.8, 175.4,  28.1,  28.0,   1.8,   0.0,  19.56,  21.56,     6.20,  172.86,   72.28, 2471.8,  330.87,  358.93,  346.60,  370.63, 1472.64, 1456.98, 1503.54, 1512.77,  4959.2, 127, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.190,       ,  17.38, -79.2,       ,       ,    3.2,       ,      ,       ,      ,      ,  55.1, 3DDiff, 3704,      ,     10,  11.0,     16
2017-05-04, 13:36:07,  -05:00,       ,   47.7730255,  -97.1227264,  5030.6, 30.04,  5050.6,   7.2, 116.88, 132.26,  -97.73,  -1.52,  -0.77,  -0.09,   0.02, 182.7, 175.4,  28.1,  28.0,   1.8,   0.0,  19.64,  21.49,     6.23,  172.80,   72.45, 2465.0,  330.45,  358.56,  346.29,  370.31, 1471.52, 1455.09, 1501.63, 1511.50,  4962.8, 126, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.190,       ,  17.39, -79.2,       ,       ,    3.2,       ,      ,       ,      ,      , 189.0, 3DDiff, 3704,      ,     10,  11.0,     16
2017-05-04, 13:36:08,  -05:00,       ,   47.7724152,  -97.1226959,  5042.6, 30.04,  5054.8,   7.2, 118.77, 131.61,  197.55,   0.12,   1.07,   0.02,  -0.06, 183.7, 175.0,  28.1,  28.0,   1.7,   0.0,  19.64,  21.49,     6.15,  172.75,   72.33, 2483.0,  330.08,  358.22,  345.92,  369.96, 1471.58, 1453.55, 1499.77, 1510.38,  4967.0, 128, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.190,       ,  17.41, -79.2,       ,       ,    3.2,       ,      ,       ,      ,      , 263.8, 3DDiff, 3704,      ,     10,  10.5,     15
2017-05-04, 13:36:09,  -05:00,       ,   47.7718163,  -97.1226654,  5043.6, 30.04,  5057.1,   7.2, 118.29, 130.62,  195.23,  -0.36,  -1.10,  -0.04,   0.06, 183.1, 175.1,  28.1,  28.0,   1.8,   0.0,  19.76,  21.49,     6.23,  172.68,   72.22, 2469.7,  329.63,  357.83,  345.54,  369.63, 1472.11, 1452.61, 1498.77, 1510.09,  4969.2, 128, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.190,       ,  17.44, -79.1,       ,       ,    3.2,       ,      ,       ,      ,      , 141.7, 3DDiff, 3704,      ,     10,  10.5,     15
2017-05-04, 13:36:10,  -05:00,       ,   47.7712135,  -97.1226349,  5042.6, 30.04,  5063.0,   7.2, 114.88, 129.88,  120.52,  -1.09,  -2.15,   0.04,  -0.03, 184.6, 174.6,  28.1,  28.0,   1.7,   0.0,  19.82,  21.38,     6.10,  172.62,   72.16, 2457.0,  329.21,  357.44,  345.12,  369.35, 1472.64, 1451.14, 1498.49, 1509.48,  4975.2, 124, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.190,       ,  17.49, -79.0,       ,       ,    3.2,       ,      ,       ,      ,      , 307.1, 3DDiff, 3704,      ,     10,  10.5,     16
2017-05-04, 13:36:11,  -05:00,       ,   47.7706184,  -97.1225967,  5042.6, 30.04,  5066.2,   7.2, 114.54, 129.36,   52.64,  -1.41,  -2.75,  -0.01,  -0.09, 183.5, 174.4,  28.1,  28.0,   1.7,   0.0,  19.97,  21.43,     6.23,  172.56,   72.19, 2451.0,  328.79,  357.05,  344.73,  368.95, 1471.48, 1448.59, 1498.16, 1508.93,  4978.4, 124, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.184,       ,  17.56, -78.8,       ,       ,    3.2,       ,      ,       ,      ,      , 216.5, 3DDiff, 3704,      ,     10,  11.0,     16
2017-05-04, 13:36:12,  -05:00,       ,   47.7700005,  -97.1225586,  5053.6, 30.04,  5068.2,   7.2, 116.11, 128.74,  232.49,  -0.58,  -2.20,   0.00,   0.12, 182.7, 174.1,  28.1,  28.0,   1.8,   0.0,  20.00,  21.49,     6.09,  172.49,   72.18, 2459.6,  328.35,  356.64,  344.35,  368.64, 1469.53, 1446.76, 1497.23, 1507.74,  4980.4, 125, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.170,       ,  17.65, -78.7,       ,       ,    3.2,       ,      ,       ,      ,      , 114.2, 3DDiff, 3704,      ,     10,  11.0,     16
2017-05-04, 13:36:13,  -05:00,       ,   47.7693787,  -97.1225052,  5055.6, 30.04,  5068.8,   7.2, 114.99, 128.23,  254.12,  -1.14,  -4.02,   0.02,  -0.00, 182.2, 173.4,  28.1,  28.0,   1.7,   0.0,  20.05,  21.43,     6.16,  172.42,   72.23, 2445.5,  327.86,  356.25,  343.95,  368.24, 1468.79, 1445.06, 1496.29, 1506.27,  4980.9, 124, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.157,       ,  17.75, -78.5,       ,       ,    3.2,       ,      ,       ,      ,      ,  35.4, 3DDiff, 3704,      ,     10,  11.0,     16
2017-05-04, 13:36:15,  -05:00,       ,   47.7682533,  -97.1223755,  5048.6, 30.04,  5063.3,   7.5, 112.22, 127.88,  -26.20,  -1.44,  -3.32,  -0.03,   0.06, 180.0, 172.0,  28.1,  28.0,   1.7,   0.0,  19.92,  21.33,     6.12,  172.29,   72.15, 2428.4,  327.06,  355.52,  343.21,  367.63, 1465.91, 1443.38, 1493.60, 1505.04,  4975.4, 121, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.157,       ,  17.95, -78.2,       ,       ,    3.2,       ,      ,       ,      ,      , -169.3, 3DDiff, 3704,      ,     10,  10.5,     16
2017-05-04, 13:36:16,  -05:00,       ,   47.7676315,  -97.1222839,  5044.6, 30.04,  5059.7,   7.5, 112.49, 127.79, -114.99,  -1.98,  -1.24,  -0.01,  -0.08, 178.9, 171.4,  28.1,  28.0,   1.7,   0.0,  19.79,  21.33,     6.15,  172.21,   72.01, 2426.0,  326.69,  355.21,  342.83,  367.23, 1463.67, 1441.87, 1493.41, 1505.21,  4971.9, 121, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.157,       ,  18.04, -77.9,       ,       ,    3.2,       ,      ,       ,      ,      , -185.0, 3DDiff, 3704,      ,     10,  11.0,     16
2017-05-04, 13:36:18,  -05:00,       ,   47.7664909,  -97.1221161,  5034.6, 30.04,  5048.6,   7.5, 113.52, 127.57, -211.16,  -2.93,   1.26,   0.02,  -0.13, 178.5, 170.9,  28.1,  28.0,   1.7,   0.0,  19.40,  21.20,     6.23,  172.07,   72.37, 2437.4,  325.69,  354.33,  341.98,  366.47, 1462.27, 1440.17, 1493.14, 1504.52,  4960.8, 123, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.140,       ,  18.19, -77.4,       ,       ,    3.2,       ,      ,       ,      ,      , -334.6, 3DDiff, 3704,      ,     10,  11.0,     16
2017-05-04, 13:36:19,  -05:00,       ,   47.7659035,  -97.1220245,  5029.6, 30.04,  5043.7,   7.5, 113.40, 127.63, -347.35,  -1.00,   0.92,  -0.05,   0.29, 178.5, 171.0,  28.1,  28.0,   1.7,   0.0,  19.40,  21.28,     6.25,  172.02,   72.30, 2434.9,  325.32,  353.99,  341.61,  366.17, 1461.13, 1439.40, 1492.72, 1503.87,  4955.9, 122, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.140,       ,  18.23, -77.2,       ,       ,    3.2,       ,      ,       ,      ,      , -299.2, 3DDiff, 3704,      ,     10,  11.0,     16
2017-05-04, 13:36:20,  -05:00,       ,   47.7652893,  -97.1219330,  5021.6, 30.04,  5044.5,   7.5, 112.46, 127.61, -412.38,  -2.49,   0.18,   0.03,  -0.07, 180.2, 170.9,  28.1,  28.0,   1.7,   0.0,  19.33,  21.10,     6.16,  171.95,   72.27, 2434.5,  324.24,  352.96,  340.53,  365.15, 1459.80, 1437.51, 1493.00, 1503.40,  4956.7, 121, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.140,       ,  18.27, -77.0,       ,       ,    3.2,       ,      ,       ,      ,      , -43.3, 3DDiff, 3704,      ,     10,  10.5,     16
2017-05-04, 13:36:21,  -05:00,       ,   47.7647285,  -97.1218491,  5024.6, 30.04,  5043.9,   7.5, 114.24, 127.55, -256.93,  -3.48,  -0.42,   0.00,  -0.08, 180.1, 171.0,  28.1,  28.0,   1.7,   0.0,  19.17,  21.15,     6.16,  171.89,   72.43, 2439.5,  323.58,  352.35,  339.96,  364.63, 1459.06, 1436.30, 1493.32, 1503.24,  4956.1, 123, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.140,       ,  18.31, -76.8,       ,       ,    3.2,       ,      ,       ,      ,      , -43.3, 3DDiff, 3704,      ,     10,  10.5,     16
2017-05-04, 13:36:22,  -05:00,       ,   47.7641373,  -97.1217575,  5031.6, 30.04,  5040.3,   7.5, 115.93, 127.59,   10.85,  -3.43,   2.18,   0.08,  -0.10, 179.3, 170.9,  28.1,  28.0,   1.7,   0.0,  19.09,  21.07,     6.15,  171.83,   72.40, 2458.2,  323.08,  351.93,  339.51,  364.18, 1457.99, 1436.15, 1493.36, 1503.34,  4952.5, 125, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.138,       ,  18.36, -76.6,       ,       ,    3.2,       ,      ,       ,      ,      , -200.8, 3DDiff, 3704,      ,     10,  11.0,     16
2017-05-04, 13:36:23,  -05:00,       ,   47.7635498,  -97.1216736,  5017.6, 30.04,  5033.2,   7.5, 113.21, 127.63, -136.01,  -2.07,   1.16,   0.03,   0.23, 177.4, 171.1,  28.1,  28.0,   1.7,   0.0,  19.02,  21.15,     6.15,  171.77,   72.23, 2449.1,  322.64,  351.53,  339.13,  363.75, 1457.39, 1436.30, 1493.15, 1502.82,  4945.4, 122, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.129,       ,  18.40, -76.5,       ,       ,    3.2,       ,      ,       ,      ,      , -389.8, 3DDiff, 3704,      ,     10,  11.0,     16
2017-05-04, 13:36:24,  -05:00,       ,   47.7629623,  -97.1215820,  5006.6, 30.04,  5032.2,   7.5, 112.00, 127.88, -430.35,  -0.58,  -2.97,  -0.05,   0.07, 177.2, 171.1,  28.1,  28.0,   1.7,   0.0,  18.81,  21.15,     6.13,  171.69,   72.37, 2431.3,  322.07,  351.05,  338.63,  363.33, 1457.84, 1436.60, 1493.55, 1502.26,  4944.4, 121, NAV1,  160.0, 114.30, 114.30, 118.100, 124.575,  0.129,       ,  18.42, -76.4,       ,       ,    3.2,       ,      ,       ,      ,      , -126.0, 3DDiff, 3704,      ,     10,  11.0,     16
