flight_id,subseq_id,window_idx,top1_feature,top1_z,top2_feature,top2_z,top3_feature,top3_z,top4_feature,top4_z,top5_feature,top5_z
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,0,mae_E1_CHT4,4.164124876425459,mae_E1_CHT2,2.32951540085304,mae_amp2,2.131777480674664,mae_Latitude,1.7962258559409277,mae_Longitude,1.6732803151759998
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,1,mae_E1_CHT4,4.064507535384028,mae_E1_CHT2,2.202723118171299,mae_amp2,2.131777480674664,mae_Latitude,1.8319749598748623,mae_Longitude,1.6385480722521297
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,2,mae_E1_CHT4,4.164124876425459,mae_E1_CHT2,1.9068744585806114,mae_Latitude,1.8319749598748623,mae_Longitude,1.6732803151759998,mae_AltB,0.965483227168117
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,3,mae_E1_CHT4,3.964890194342526,mae_E1_CHT2,1.9068744585806114,mae_Latitude,1.7962258559409277,mae_Longitude,1.6385480722521297,mae_LatAc,1.1063679400690263
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,4,mae_E1_CHT4,3.865272853301095,mae_Latitude,1.8319749598748623,mae_E1_CHT2,1.695553987444337,mae_Longitude,1.6385480722521297,mae_E1_EGT2,1.3133504763356418
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,5,mae_E1_CHT4,3.715846841738913,mae_Latitude,1.778351303957249,mae_Longitude,1.6385480722521297,mae_E1_CHT2,1.4842335163081228,mae_VSpd,0.9055709814994553
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,6,mae_E1_CHT4,3.9150815238217755,mae_E1_CHT2,1.9491385528078182,mae_Latitude,1.778351303957249,mae_Longitude,1.6385480722521297,mae_AltB,0.965483227168117
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,7,mae_E1_CHT4,3.6162295006974117,mae_amp2,2.131777480674662,mae_Latitude,1.778351303957249,mae_Longitude,1.6732803151759998,mae_E1_CHT2,1.357441233626382
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,8,mae_E1_CHT4,3.915081523821917,mae_amp2,2.131777480674662,mae_E1_CHT2,1.991402647035025,mae_Latitude,1.778351303957249,mae_Longitude,1.6385480722521297
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,9,mae_E1_CHT4,3.4169948186145493,mae_Latitude,1.778351303957249,mae_Longitude,1.6385480722521297,mae_E1_CHT2,1.315177139399175,mae_LatAc,0.8812627747735962
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,10,mae_E1_CHT4,3.167951466010866,mae_Latitude,1.778351303957249,mae_Longitude,1.6385480722521297,mae_E1_CHT2,1.3151771393990548,mae_AltB,0.965483227168117
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,11,mae_E1_CHT4,3.1679514660110075,mae_Latitude,1.778351303957249,mae_Longitude,1.6732803151759998,mae_E1_CHT2,0.9770643855811603,mae_VSpd,0.9160064577065823
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,12,mae_E1_CHT4,2.4706300787207782,mae_Latitude,1.778351303957249,mae_Longitude,1.6385480722521297,mae_E1_CHT2,0.8925361971267467,mae_LatAc,0.8812627747735962
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,13,mae_E1_CHT4,3.1181427954903276,mae_Latitude,1.7962258559409277,mae_Longitude,1.6385480722521297,mae_E1_CHT2,1.2306489509446417,mae_VSpd,0.8813553251726607
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,14,mae_E1_CHT4,2.819290772365822,mae_Latitude,1.7962258559409277,mae_Longitude,1.6732803151759998,mae_E1_CHT2,1.0193284798084874,mae_AltB,0.965483227168117
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,15,mae_E1_CHT4,2.8690994428866436,mae_Latitude,1.778351303957249,mae_Longitude,1.6385480722521297,mae_E1_CHT2,1.1038566682629012,mae_VSpd,0.8813553251726605
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,16,mae_E1_CHT4,2.171778055596556,mae_COM1,2.1499999999999915,mae_Latitude,1.778351303957249,mae_Longitude,1.6732803151759998,mae_AltB,0.965483227168117
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,17,mae_E1_CHT4,2.6698647608037818,mae_Latitude,1.778351303957249,mae_Longitude,1.6732803151759998,mae_AltB,0.965483227168117,mae_VSpd,0.8469717689517421
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,18,mae_E1_CHT4,2.5204387492416,mae_E1_EGT2,1.8299783639420908,mae_Latitude,1.778351303957249,mae_Longitude,1.6732803151759998,mae_E1_CHT2,1.0615925740356944
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,19,mae_E1_CHT4,2.62005609028296,mae_Latitude,1.778351303957249,mae_Longitude,1.6732803151759998,mae_AltB,0.965483227168117,mae_VSpd,0.8607519490714098
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,20,mae_E1_CHT4,1.922734702992731,mae_Latitude,1.778351303957249,mae_Longitude,1.6385480722521297,mae_AltB,0.965483227168117,mae_VSpd,0.9150699406110709
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,21,mae_E1_CHT4,1.8231173619513708,mae_Latitude,1.7962258559409277,mae_Longitude,1.6732803151759998,mae_AltB,0.965483227168117,mae_E1_EGT2,0.9210685559467787
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,22,mae_Latitude,1.778351303957249,mae_Longitude,1.6385480722521297,mae_E1_CHT4,1.5740740093476866,mae_LatAc,0.8812627747735962,mae_Roll,0.8270230582708826
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,23,mae_HPLfd,9.257396071820507,mae_E1_CHT4,2.072160714554913,mae_Latitude,1.849849511858541,mae_Longitude,1.6915604431400477,mae_Roll,0.8074400783922773
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,24,mae_HPLfd,23.760908793401715,mae_E1_CHT4,2.0721607145550545,mae_Latitude,1.8677240638422197,mae_Longitude,1.621638953992543,mae_NormAc,0.986517130524728
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,25,mae_E1_CHT4,1.9227347029928725,mae_Latitude,1.7962258559409277,mae_Longitude,1.6732803151759998,mae_Roll,0.81723156833158,mae_HPLfd,0.7970136508981372
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,26,mae_amp2,2.131777480674664,mae_Latitude,1.7962258559409277,mae_E1_CHT4,1.7733086914306908,mae_Longitude,1.6732803151759998,mae_VSpd,0.8279738507285108
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,27,mae_amp2,2.131777480674664,mae_E1_CHT4,1.8231173619513708,mae_Latitude,1.778351303957249,mae_Longitude,1.6732803151759998,mae_Roll,0.8270230582708827
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,28,mae_amp2,2.131777480674664,mae_Latitude,1.7962258559409277,mae_E1_CHT4,1.7733086914305491,mae_Longitude,1.6732803151759998,mae_VSpd,0.9073102275339765
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,29,mae_amp2,2.131777480674664,mae_Latitude,1.778351303957249,mae_E1_CHT4,1.6736913503891884,mae_Longitude,1.6732803151759998,mae_AltB,0.965483227168117
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,30,mae_E1_CHT4,2.1219693850757344,mae_Latitude,1.7962258559409277,mae_Longitude,1.6732803151759998,mae_E1_CHT2,1.0193284798084874,mae_AltB,0.965483227168117
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,31,mae_amp2,2.131777480674664,mae_Latitude,1.7962258559409277,mae_Longitude,1.6732803151759998,mae_E1_CHT4,1.4744566683061855,mae_Roll,0.846606038149488
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,32,mae_Latitude,1.7962258559409277,mae_Longitude,1.6732803151759998,mae_E1_CHT4,1.3748393272648252,mae_E1_EGT2,0.9269897924809615,mae_LatAc,0.8812627747735962
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,33,mae_Latitude,1.7962258559409277,mae_Longitude,1.6732803151759998,mae_E1_CHT4,0.8767526220575995,mae_Roll,0.7976485884529746,mae_VSpdG,0.7929935188087923
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,34,mae_amp2,2.131777480674664,mae_Latitude,1.7962258559409277,mae_Longitude,1.6732803151759998,mae_E1_CHT4,1.225413315702643,mae_VSpd,0.83118476648455
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,35,mae_amp2,2.131777480674664,mae_Latitude,1.7962258559409277,mae_Longitude,1.6732803151759998,mae_E1_CHT4,1.225413315702643,mae_Roll,0.8172315683315801
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,36,mae_Latitude,1.7962258559409277,mae_E1_CHT4,1.7235000209098685,mae_Longitude,1.6732803151759998,mae_E1_CHT2,0.85027210289942,mae_VSpd,0.8068353220012535
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,37,mae_amp2,2.131777480674664,mae_Latitude,1.7962258559409277,mae_Longitude,1.6732803151759998,mae_E1_CHT4,1.225413315702643,mae_AltB,0.965483227168117
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,38,mae_BaroA,49.879871769261676,mae_AltB,2.9716819301493755,mae_Latitude,1.778351303957249,mae_Longitude,1.6732803151759998,mae_E1_CHT4,1.0759873041406027
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,39,mae_Latitude,1.7962258559409277,mae_Longitude,1.6732803151759998,mae_E1_CHT4,1.0759873041404615,mae_LatAc,0.8812627747735962,mae_Roll,0.81723156833158
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,40,mae_Latitude,1.778351303957249,mae_Longitude,1.6732803151759998,mae_AltB,0.965483227168117,mae_E1_CHT4,0.9265612925782796,mae_LatAc,0.8812627747735962
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,41,mae_Latitude,1.778351303957249,mae_Longitude,1.6732803151759998,mae_E1_CHT4,0.9265612925782796,mae_LatAc,0.8812627747735962,mae_VSpd,0.8556679991243479
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,42,mae_Latitude,1.778351303957249,mae_Longitude,1.6732803151759998,mae_LatAc,0.8812627747735962,mae_E1_CHT4,0.8269439515367776,mae_Roll,0.7976485884529746
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,43,mae_Latitude,1.7962258559409277,mae_Longitude,1.6732803151759998,mae_E1_CHT4,0.9265612925782796,mae_Roll,0.846606038149488,mae_HPLfd,0.7970136508981372
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,44,mae_Latitude,1.7962258559409277,mae_Longitude,1.6732803151759998,mae_E1_CHT4,0.8767526220574576,mae_Roll,0.8172315683315801,mae_VSpdG,0.7929935188087923
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,45,mae_Latitude,1.7962258559409277,mae_Longitude,1.6732803151759998,mae_E1_EGT2,1.4480586074880515,mae_volt1,0.8053842826589203,mae_HPLfd,0.7970136508981372
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,46,mae_Latitude,1.7962258559409277,mae_Longitude,1.6732803151759998,mae_LatAc,0.8812627747735962,mae_Roll,0.8270230582708826,mae_VSpdG,0.7929935188087923
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,47,mae_Latitude,1.7962258559409277,mae_Longitude,1.6732803151759998,mae_E1_OilP,1.6632304559119975,mae_E1_RPM,1.0274976111499137,mae_LatAc,0.8812627747735962
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,48,mae_Latitude,1.8677240638422197,mae_Longitude,1.6732803151759998,mae_E1_EGT4,1.3224030219809482,mae_E1_CHT4,0.9265612925782796,mae_Pitch,0.781903262092219
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,49,mae_HDG,35.054290810936465,mae_Latitude,1.9274626981052208,mae_Longitude,1.6732803151759998,mae_E1_CHT4,0.8767526220575995,mae_VSpd,0.8417540308481786
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,50,mae_Latitude,1.8912432111856472,mae_Longitude,1.6385480722521297,mae_FQtyL,1.0191627312538933,mae_AltB,0.965483227168117,mae_GndSpd,0.9183453223373673
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,51,mae_E1_EGT4,2.875352667850549,mae_E1_EGT2,2.7492503358721927,mae_Latitude,1.7924627923900436,mae_Longitude,1.6563711969813573,mae_volt1,0.8053842826589203
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,52,mae_FQtyL,3.865730539242907,mae_Latitude,1.9180550391611653,mae_E1_EGT2,1.8847498018831759,mae_Longitude,1.5302383145619678,mae_TRK,1.3477708176379646
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,53,mae_Latitude,1.9180550391611653,mae_Longitude,1.4159875152737484,mae_Roll,0.81723156833158,mae_AltB,0.7635773216646559,mae_E1_CHT4,0.7273266104954174
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,54,mae_FQtyL,2.0866256592497487,mae_Latitude,1.9180550391611653,mae_Longitude,1.5923907493669656,mae_E1_EGT2,0.9713990664872396,mae_AltB,0.965483227168117
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,55,mae_Latitude,1.9180550391611653,mae_Longitude,1.5320663273713613,mae_FQtyL,1.3749837072525124,mae_AltB,0.965483227168117,mae_VSpd,0.932328612799781
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,56,mae_Latitude,1.9180550391611653,mae_Longitude,1.5393783784790476,mae_AltB,0.965483227168117,mae_Roll,0.81723156833158,mae_volt1,0.8053842826589203
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,57,mae_E1_OilP,5.164403444822695,mae_amp2,4.472221011044997,mae_E1_RPM,3.5617531508496025,mae_amp1,3.325195330441485,mae_E1_EGT2,2.7936596098784716
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,58,mae_E1_EGT2,3.2836419330811393,mae_amp2,2.131777480674664,mae_Latitude,1.9180550391611653,mae_Longitude,1.666425267303134,mae_AltB,0.965483227168117
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,59,mae_amp2,2.131777480674662,mae_Latitude,1.9180550391611653,mae_Longitude,1.639005075422006,mae_E1_EGT2,1.4110508791494638,mae_GndSpd,1.1446652384695
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,60,mae_amp2,11.493551602155994,mae_Latitude,1.9180550391611653,mae_amp1,1.7443799018860597,mae_volt2,1.6589774096323502,mae_Longitude,1.468542882926846
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,61,mae_amp2,13.833995132526326,mae_volt1,8.6237346289387,mae_volt2,8.396157337379789,mae_E1_EGT2,3.681845090004169,mae_amp1,1.8880903953910986
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,62,mae_LatAc,2.1001832974903376,mae_Latitude,1.8601979366736061,mae_E1_EGT2,1.64790034051632,mae_Longitude,1.6444891137852429,mae_AltB,0.965483227168117
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,63,mae_Latitude,1.8028112172051087,mae_Longitude,1.6796783599439333,mae_E1_EGT2,0.9610369025524492,mae_VSpd,0.8267697573199961,mae_HPLfd,0.7970136508981372
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,64,mae_Latitude,1.870546361522094,mae_Longitude,1.6796783599439333,mae_E1_EGT2,1.0409735957637567,mae_VSpd,0.8178059508343871,mae_HPLfd,0.7970136508981372
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,65,mae_Latitude,1.8569052560749384,mae_Longitude,1.6796783599439333,mae_AltB,0.965483227168117,mae_VSpd,0.8430919124131949,mae_E1_OilT,0.8145869208857109
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,66,mae_amp2,2.131777480674664,mae_Longitude,1.6444891137852429,mae_Latitude,1.5558601701659656,mae_AltB,0.965483227168117,mae_E1_OilT,0.8145869208857109
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,67,mae_Latitude,1.6889785441057008,mae_Longitude,1.6796783599439333,mae_NormAc,1.161053698309762,mae_AltB,0.965483227168117,mae_E1_OilT,0.8145869208857109
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,68,mae_amp2,2.131777480674664,mae_Latitude,1.7505987101107212,mae_Longitude,1.6444891137852429,mae_E1_EGT2,1.5783258112398026,mae_AltB,0.965483227168117
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,69,mae_Latitude,1.8122188761491642,mae_Longitude,1.6796783599439333,mae_AltB,0.965483227168117,mae_VSpd,0.8915232250667843,mae_volt1,0.8053842826589555
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,70,mae_NormAc,2.033736537234933,mae_Latitude,1.9274626980717982,mae_Longitude,1.6796783599439333,mae_Pitch,1.4397337802365198,mae_GndSpd,1.003215290886917
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,71,mae_Latitude,1.7157903720812189,mae_Longitude,1.6796783599439333,mae_AltB,0.965483227168117,mae_VSpdG,0.7929935188087923,mae_Roll,0.7584826286957641
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,72,mae_Latitude,1.9279330810240143,mae_Longitude,1.6796783599439333,mae_HPLfd,0.7970136508981372,mae_VSpdG,0.7929935188087923,mae_AltB,0.7635773216646559
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,73,mae_Longitude,1.6796783599439333,mae_Latitude,1.6734559068496802,mae_FQtyL,1.1970732192532347,mae_LatAc,0.8812627747735962,mae_Pitch,0.8716074236573491
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,74,mae_Latitude,1.807044663708209,mae_Longitude,1.6851623983721142,mae_Pitch,0.8028702588917791,mae_AltB,0.7635773216646559,mae_VSpdG,0.7212786210794886
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,75,mae_Latitude,1.886539381696908,mae_Longitude,1.6796783599439333,mae_E1_EGT2,1.2289728557236932,mae_HPLfd,0.7970136508981372,mae_AltB,0.7635773216646559
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,76,mae_Latitude,1.9298146127994564,mae_Longitude,1.6796783599439333,mae_FQtyL,1.1970732192532347,mae_AltB,0.965483227168117,mae_Roll,0.7780656085743695
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,77,mae_Latitude,1.865842532033355,mae_Longitude,1.6796783599439333,mae_VSpd,0.8849676053982046,mae_Roll,0.8368145482101853,mae_E1_OilT,0.8145869208857109
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,78,mae_HDG,34.8682218510457,mae_Latitude,1.8554941072182898,mae_Longitude,1.6796783599439333,mae_LatAc,1.6032756187796822,mae_AltB,0.965483227168117
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,79,mae_FQtyL,2.9761780992463285,mae_Latitude,1.788229345820098,mae_Longitude,1.5841646917896386,mae_E1_EGT2,1.2496971835932909,mae_AltB,0.965483227168117
open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,open_2017_05_08_close_2017_05_08_flight_Fixed Wing_N550ND_before_0_189617,80,mae_FQtyL,4.577372491240207,mae_LatAc,2.1001832974903376,mae_Latitude,1.9321665275271145,mae_Longitude,1.5919337461321452,mae_VSpd,0.8888474619367517
